Income,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Year,Age,Edu,Household,Days_Enrolled,Total_Spent,Age_group,Children,Total_AcceptedCmp
35860.0,15,0,8,4,2,20,2,1,1,2,5,2014,49,Postgrad,single,2811,49,40-50,2,1
40442.0,45,12,52,25,22,13,4,3,1,4,7,2012,70,Postgrad,couple,3449,169,60-70,2,0
61482.0,48,58,68,16,66,43,1,3,2,6,2,2014,57,Grad,couple,2772,299,50-60,0,0
34968.0,158,6,45,8,2,2,7,3,2,5,7,2013,42,Grad,couple,3038,221,40-50,1,0
75794.0,754,160,625,63,32,48,1,7,5,12,3,2013,35,Grad,couple,2957,1682,30-40,0,1
31497.0,108,1,28,13,1,4,2,3,1,4,8,2012,60,Postgrad,couple,3517,155,50-60,1,0
74268.0,199,66,315,97,174,41,1,4,3,5,2,2013,67,Grad,couple,3270,892,60-70,0,0
13724.0,2,7,5,2,15,27,1,2,0,2,9,2012,34,Undergrad,couple,3437,58,30-40,1,1
45143.0,202,5,74,11,5,14,3,6,1,5,7,2013,57,Postgrad,couple,3077,311,50-60,1,0
52569.0,85,0,3,0,0,7,1,2,0,4,3,2014,55,Postgrad,single,2826,95,50-60,1,0
48432.0,322,3,50,4,3,42,5,7,1,6,8,2012,49,Postgrad,single,3389,424,40-50,1,0
17144.0,18,2,19,0,2,6,5,3,0,4,7,2014,62,Postgrad,couple,2904,47,60-70,2,0
36108.0,141,8,129,3,11,47,3,7,1,4,9,2013,38,Grad,single,3027,339,30-40,1,1
76445.0,739,107,309,140,80,35,1,2,5,13,6,2012,51,Grad,couple,3409,1410,50-60,1,0
36663.0,18,0,6,3,3,5,1,1,1,3,2,2014,47,Postgrad,couple,2835,35,40-50,1,0
53843.0,378,0,88,19,4,73,4,8,5,3,7,2013,57,Postgrad,couple,3137,562,50-60,1,0
90226.0,1083,108,649,253,151,108,1,4,7,12,2,2012,66,Postgrad,couple,3411,2352,60-70,0,1
70638.0,1016,12,215,16,12,63,1,4,5,10,3,2013,67,Postgrad,single,3309,1334,60-70,0,0
44512.0,23,1,6,0,0,2,2,1,0,3,4,2013,62,Grad,couple,3073,32,60-70,2,0
27116.0,12,1,21,2,2,3,2,2,0,3,7,2014,61,Grad,couple,2916,41,60-70,2,0
54072.0,35,0,4,0,0,0,1,2,0,2,8,2013,59,Postgrad,couple,3107,39,50-60,2,0
71855.0,548,31,422,0,112,28,4,5,5,11,3,2013,45,Grad,couple,3299,1141,40-50,1,0
51250.0,342,32,230,34,32,40,5,10,5,4,9,2013,32,Undergrad,single,3226,710,30-40,1,1
60432.0,365,3,15,4,3,11,5,7,2,5,6,2014,49,Postgrad,couple,2704,401,40-50,1,0
65526.0,397,19,69,12,0,9,1,4,4,8,2,2014,58,Postgrad,couple,2642,506,50-60,1,0
68655.0,456,19,832,75,118,38,1,4,5,11,3,2012,34,Grad,single,3399,1538,30-40,0,0
12393.0,5,6,15,11,7,13,1,2,0,3,9,2012,44,Undergrad,couple,3578,57,40-50,0,0
64509.0,836,185,575,24,25,77,1,6,3,9,4,2013,32,Grad,single,3086,1722,30-40,0,1
33955.0,100,2,128,23,7,10,4,5,1,5,8,2013,47,Grad,single,3064,270,40-50,1,0
31353.0,10,0,10,3,1,7,2,1,1,2,8,2013,45,Grad,couple,2952,31,40-50,2,0
55434.0,238,115,215,169,69,76,3,5,3,13,4,2013,38,Grad,couple,3185,882,30-40,1,0
28359.0,6,0,5,2,1,2,1,1,0,2,7,2013,39,Grad,couple,3015,16,30-40,1,0
57100.0,158,11,99,15,11,17,2,3,2,7,3,2014,35,Grad,single,2812,311,30-40,1,0
69139.0,86,12,75,33,15,6,1,4,1,5,4,2014,57,Grad,couple,2923,227,50-60,1,0
52973.0,856,0,76,12,9,199,7,9,6,9,8,2012,66,Postgrad,couple,3457,1152,60-70,1,0
51717.0,98,1,17,0,1,5,1,3,0,4,7,2013,57,Postgrad,couple,3083,122,50-60,1,0
18793.0,4,16,20,0,17,20,3,2,0,4,8,2013,51,Grad,couple,2980,77,50-60,1,0
66664.0,398,96,447,220,96,32,1,5,7,6,3,2012,40,Undergrad,couple,3412,1289,30-40,0,0
50664.0,313,8,104,6,4,126,9,8,1,6,9,2013,63,Grad,single,3299,561,60-70,2,0
54414.0,109,18,16,24,26,18,4,3,1,5,4,2013,59,Grad,couple,3292,211,50-60,2,0
54549.0,216,2,6,0,0,9,2,5,1,4,7,2014,70,Postgrad,couple,2888,233,60-70,1,0
47111.0,595,71,153,120,112,41,6,3,2,10,9,2012,51,Postgrad,single,3459,1092,50-60,1,0
41003.0,123,133,142,71,44,88,1,6,2,8,6,2013,59,Postgrad,single,3239,601,50-60,0,0
19444.0,16,0,23,3,2,10,3,4,1,2,7,2014,40,Grad,couple,2897,54,30-40,1,0
36301.0,11,12,35,3,5,12,1,3,0,3,7,2013,46,Undergrad,couple,3017,78,40-50,1,0
73059.0,410,112,420,0,82,71,1,9,3,13,4,2013,75,Postgrad,couple,3072,1095,70-80,1,0
42731.0,159,2,51,6,2,24,3,4,1,5,5,2013,53,Postgrad,couple,3021,244,50-60,1,0
52854.0,105,0,10,0,1,0,2,2,1,4,5,2014,63,Postgrad,couple,2867,116,60-70,2,0
22775.0,5,1,8,0,0,1,1,1,0,2,8,2013,44,Grad,couple,3145,15,40-50,1,0
46681.0,269,15,69,15,19,38,2,4,6,4,5,2013,74,Postgrad,couple,3093,425,70-80,2,0
59821.0,629,0,70,0,0,35,6,11,2,7,8,2013,67,Postgrad,couple,2977,734,60-70,1,0
50002.0,443,5,71,21,16,82,2,8,2,7,7,2013,68,Grad,single,3147,638,60-70,1,0
69755.0,217,77,373,111,23,93,1,3,6,12,1,2013,77,Grad,couple,3274,894,70-80,0,0
44078.0,24,1,10,2,0,4,2,2,0,3,5,2014,53,Grad,couple,2780,41,50-60,2,0
30560.0,9,1,5,4,5,7,1,1,0,3,7,2013,46,Postgrad,couple,3137,31,40-50,1,0
35924.0,8,0,14,2,3,7,1,1,0,3,5,2014,53,Postgrad,couple,2868,34,50-60,2,0
64140.0,1459,0,61,0,15,215,5,2,5,6,5,2013,58,Postgrad,single,3049,1750,50-60,2,2
56386.0,230,48,214,13,32,75,8,9,1,7,9,2012,41,Grad,couple,3380,612,40-50,2,0
24594.0,1,3,6,10,0,9,1,1,0,3,5,2013,43,Undergrad,couple,3030,29,40-50,1,0
75774.0,340,21,134,258,14,56,1,7,5,8,4,2014,41,Undergrad,couple,2914,823,40-50,1,0
39228.0,7,1,6,0,3,3,1,0,0,3,4,2013,62,Postgrad,single,3037,20,60-70,0,0
58494.0,298,7,68,4,0,19,2,6,2,6,6,2013,48,Postgrad,couple,2969,396,40-50,1,0
58684.0,479,35,179,28,7,85,1,5,3,12,2,2014,41,Grad,single,2783,813,40-50,0,0
57136.0,267,140,599,34,12,127,1,7,5,7,6,2013,55,Grad,single,3177,1179,50-60,0,0
56551.0,67,4,32,17,2,16,3,2,1,4,4,2014,72,Postgrad,single,2764,138,70-80,2,0
22448.0,3,1,8,23,2,18,3,2,1,3,3,2014,40,Grad,couple,2893,55,30-40,1,0
82014.0,980,37,265,35,163,31,1,3,6,12,6,2012,61,Grad,single,3448,1511,60-70,0,0
34213.0,50,4,28,6,3,26,3,3,1,2,9,2012,59,Grad,single,3490,117,50-60,2,0
157146.0,1,0,1725,2,1,1,0,0,28,0,1,2013,45,Grad,couple,3196,1730,40-50,0,0
25358.0,19,0,5,0,0,8,2,1,0,3,6,2013,75,Postgrad,single,3112,32,70-80,1,0
35544.0,30,5,23,4,1,4,1,2,0,3,7,2014,44,Postgrad,single,2735,67,40-50,1,0
36634.0,213,9,76,4,3,30,3,5,2,5,7,2013,68,Postgrad,couple,3167,335,60-70,1,0
62670.0,539,30,92,80,46,38,1,5,3,13,3,2014,68,Postgrad,couple,2917,825,60-70,1,0
50334.0,284,16,160,84,16,134,6,7,4,6,6,2013,50,Undergrad,couple,3110,694,40-50,1,0
72066.0,1003,34,536,134,51,34,1,4,6,6,2,2014,41,Grad,single,2776,1792,40-50,0,1
50729.0,239,13,143,45,4,52,9,6,2,7,6,2013,64,Postgrad,single,3279,496,60-70,2,0
34916.0,51,23,82,33,0,42,4,5,1,3,9,2013,54,Grad,couple,3180,231,50-60,2,0
64892.0,527,24,230,32,24,65,2,6,4,12,4,2014,46,Grad,single,2801,902,40-50,1,0
43602.0,19,5,12,10,3,19,3,3,1,2,6,2014,56,Grad,single,2676,68,50-60,2,0
33996.0,40,2,15,8,0,6,1,1,1,3,4,2013,33,Postgrad,single,3002,71,30-40,0,0
41473.0,21,8,20,15,3,9,1,2,0,3,7,2013,37,Undergrad,single,3145,76,30-40,1,0
63246.0,593,30,91,29,22,7,1,6,3,12,4,2013,55,Postgrad,couple,3083,772,50-60,2,0
36732.0,21,5,3,10,1,7,3,1,1,4,2,2013,63,Postgrad,couple,2952,47,60-70,2,0
69084.0,1181,107,199,39,30,30,2,7,3,13,8,2013,52,Postgrad,couple,2992,1586,50-60,1,0
77766.0,1004,59,265,115,59,27,2,11,10,11,6,2013,55,Postgrad,couple,3262,1529,50-60,1,1
37929.0,202,2,46,3,2,10,2,4,2,5,7,2013,37,Postgrad,single,3104,265,30-40,0,1
86610.0,446,107,768,33,196,53,1,5,6,6,2,2013,71,Grad,couple,3186,1603,70-80,0,0
80141.0,1184,102,673,52,40,40,1,7,4,10,6,2013,36,Postgrad,couple,3010,2091,30-40,0,0
72635.0,390,22,323,104,35,107,1,6,8,6,3,2013,67,Undergrad,couple,3250,981,60-70,0,1
69016.0,726,53,363,123,107,161,4,8,9,13,5,2012,52,Grad,couple,3354,1533,50-60,1,0
20193.0,8,8,22,24,11,9,1,1,1,4,4,2012,31,Undergrad,couple,3348,82,30-40,0,0
27573.0,50,15,110,39,15,15,4,5,1,4,8,2013,47,Grad,couple,3231,244,40-50,1,0
15862.0,1,1,4,11,9,10,1,1,0,3,8,2013,43,Undergrad,single,3137,36,40-50,1,0
49544.0,308,0,73,0,0,23,2,5,1,8,7,2013,46,Postgrad,couple,2979,404,40-50,1,0
33228.0,22,2,31,7,4,5,1,2,0,3,7,2014,42,Grad,couple,2927,71,40-50,1,0
70440.0,690,117,499,76,102,88,1,5,10,7,3,2013,44,Grad,couple,3093,1572,40-50,0,1
38232.0,43,5,28,7,6,33,4,3,1,3,5,2014,51,Grad,couple,2933,122,50-60,2,0
22554.0,27,0,10,0,0,4,4,2,0,4,5,2012,67,Postgrad,couple,3610,41,60-70,2,0
23536.0,6,0,3,0,0,1,1,0,0,3,3,2014,39,Postgrad,couple,2854,10,30-40,1,0
49413.0,205,7,41,3,2,46,2,4,2,5,5,2013,70,Grad,couple,3017,304,60-70,1,0
42231.0,24,0,8,0,1,4,1,1,0,3,5,2014,53,Grad,couple,2866,37,50-60,2,0
78789.0,667,50,850,21,83,83,1,4,6,5,2,2012,42,Postgrad,single,3460,1754,40-50,0,0
56534.0,691,7,61,10,0,46,4,10,4,7,8,2013,54,Grad,couple,3111,815,50-60,1,1
58350.0,493,26,206,116,80,80,4,8,3,12,6,2013,51,Grad,single,3224,1001,50-60,1,0
81217.0,493,70,324,146,40,84,1,3,7,11,1,2013,33,Grad,single,3115,1157,30-40,0,0
49090.0,494,5,82,7,0,100,3,7,2,9,7,2013,71,Grad,single,3115,688,70-80,1,0
61787.0,621,73,414,78,48,85,1,8,4,6,5,2013,35,Postgrad,single,3157,1319,30-40,0,0
18169.0,9,0,5,0,0,7,1,1,0,2,8,2013,37,Postgrad,couple,3265,21,30-40,1,0
24336.0,1,6,2,8,2,12,1,1,0,2,7,2012,41,Undergrad,single,3441,31,40-50,1,0
18222.0,12,4,19,12,6,14,1,2,0,3,8,2012,32,Grad,couple,3315,67,30-40,0,0
62335.0,243,131,217,85,6,26,2,3,3,13,2,2013,70,Grad,single,3172,708,60-70,1,0
42033.0,11,1,4,2,0,7,1,1,0,2,7,2012,51,Undergrad,couple,3418,25,50-60,2,0
86580.0,532,21,127,26,20,20,0,4,2,5,1,2013,39,Postgrad,couple,3257,746,30-40,0,0
41437.0,29,0,2,0,0,1,1,1,0,3,7,2012,65,Postgrad,single,3415,32,60-70,2,0
73705.0,612,91,520,258,107,107,2,9,6,8,5,2014,71,Postgrad,single,2827,1695,70-80,2,0
61064.0,387,126,342,0,45,180,5,8,4,11,6,2012,46,Grad,couple,3437,1080,40-50,1,0
38452.0,56,0,14,0,0,2,3,3,0,3,7,2014,67,Postgrad,couple,2861,72,60-70,2,0
18358.0,6,8,19,16,4,4,3,3,0,4,7,2013,33,Grad,single,2991,57,30-40,1,0
55012.0,582,0,65,0,0,13,6,8,2,9,5,2014,49,Postgrad,couple,2870,660,40-50,1,0
9722.0,6,17,16,6,16,42,4,3,1,3,8,2012,49,Undergrad,couple,3640,103,40-50,1,0
38175.0,70,6,69,2,3,3,3,3,1,4,7,2013,38,Postgrad,couple,3049,153,30-40,1,0
58656.0,962,12,194,16,24,12,4,7,8,13,6,2012,66,Postgrad,couple,3417,1220,60-70,1,0
52117.0,112,10,107,30,0,20,2,5,2,4,7,2012,57,Grad,couple,3452,279,50-60,1,0
64813.0,293,0,124,179,97,52,1,7,2,10,5,2014,44,Grad,couple,2918,745,40-50,1,0
54222.0,199,12,31,3,12,7,1,3,3,5,3,2014,49,Postgrad,couple,2947,264,40-50,1,0
83512.0,1060,61,835,80,20,101,1,4,7,10,1,2014,36,Grad,couple,2782,2157,30-40,0,3
77520.0,940,44,396,0,88,58,1,8,7,7,4,2013,63,Postgrad,couple,3075,1526,60-70,1,2
41154.0,44,2,11,2,3,7,1,1,0,4,5,2013,44,Grad,couple,3068,69,40-50,1,0
80398.0,342,51,936,207,35,26,1,5,8,12,3,2012,56,Grad,couple,3396,1597,50-60,0,0
18746.0,2,10,11,12,9,20,2,3,0,3,6,2014,30,Undergrad,single,2801,64,20-30,1,0
35196.0,75,12,141,43,39,187,6,6,1,5,8,2012,38,Grad,couple,3363,497,30-40,1,0
60230.0,520,20,367,39,81,40,2,6,3,6,5,2013,66,Grad,single,3175,1067,60-70,1,0
22108.0,5,3,9,6,2,6,2,2,0,3,7,2014,45,Grad,couple,2733,31,40-50,2,0
44392.0,87,5,71,7,12,29,5,4,1,4,7,2013,48,Grad,couple,3186,211,40-50,2,0
55424.0,462,61,184,10,53,107,4,7,5,9,6,2012,46,Postgrad,couple,3351,877,40-50,1,1
17688.0,2,2,1,3,1,2,1,1,0,2,8,2013,43,Grad,couple,3302,11,40-50,1,0
92491.0,979,44,935,29,25,22,1,7,5,12,3,2013,39,Postgrad,couple,3310,2034,30-40,0,1
90273.0,704,129,853,120,74,111,1,5,6,7,2,2013,31,Grad,single,2967,1991,30-40,0,1
82571.0,861,31,558,62,95,79,0,6,5,13,2,2014,60,Postgrad,single,2915,1686,50-60,0,0
38513.0,172,3,115,16,0,18,5,6,1,5,8,2014,40,Postgrad,single,2922,324,30-40,1,0
16653.0,5,7,31,15,4,7,3,2,1,3,6,2014,43,Postgrad,single,2842,69,40-50,1,0
42586.0,194,2,56,0,0,0,5,4,1,6,8,2012,67,Grad,couple,3378,252,60-70,2,0
23529.0,9,7,13,3,2,20,1,1,1,2,6,2013,57,Undergrad,single,3133,54,50-60,1,0
74881.0,505,72,270,36,27,54,4,9,2,12,5,2013,61,Postgrad,couple,3100,964,60-70,2,0
71107.0,533,10,217,198,174,195,2,7,6,13,4,2013,71,Grad,couple,3267,1327,70-80,1,0
46910.0,48,0,14,0,0,6,2,2,0,3,6,2014,58,Postgrad,couple,2868,68,50-60,2,0
18690.0,6,1,7,23,4,19,1,1,1,2,8,2012,63,Grad,couple,3318,60,60-70,0,0
37244.0,18,2,10,0,0,25,1,1,1,2,7,2013,67,Grad,single,3198,55,60-70,2,1
82427.0,482,147,509,104,107,107,1,3,5,12,1,2014,56,Grad,couple,2613,1456,50-60,0,0
75342.0,204,97,97,21,118,26,1,5,2,10,4,2013,64,Undergrad,single,3159,563,60-70,1,0
70044.0,1073,0,250,153,14,14,4,7,10,5,5,2013,68,Grad,single,3266,1504,60-70,1,0
79146.0,245,16,223,21,43,16,2,8,1,8,6,2014,55,Grad,single,2836,564,50-60,2,0
77437.0,560,21,442,29,44,29,1,4,5,13,1,2013,59,Grad,couple,2985,1125,50-60,0,0
54984.0,173,13,131,32,3,6,4,6,1,6,7,2014,63,Grad,couple,2806,358,60-70,1,1
42403.0,22,1,11,0,5,3,1,1,0,3,8,2013,51,Postgrad,couple,2999,42,50-60,1,0
55761.0,136,1,12,0,3,32,2,4,1,3,6,2014,58,Grad,couple,2836,184,50-60,1,0
37292.0,275,0,86,10,23,66,5,6,3,5,8,2013,39,Grad,couple,3207,460,30-40,1,0
45576.0,56,19,29,2,14,25,1,3,1,3,8,2014,77,Postgrad,single,2802,145,70-80,0,0
70321.0,303,23,751,82,26,191,1,6,5,13,4,2013,75,Grad,couple,3299,1376,70-80,0,0
58086.0,708,7,62,0,0,15,2,11,3,7,8,2013,53,Postgrad,single,3295,792,50-60,1,0
81795.0,324,132,693,27,118,88,1,4,11,7,2,2012,70,Grad,couple,3381,1382,60-70,0,0
28389.0,1,5,3,7,4,8,1,1,0,2,7,2012,75,Undergrad,couple,3356,28,70-80,0,0
66835.0,620,26,195,34,17,141,1,6,4,13,2,2013,76,Postgrad,couple,3044,1033,70-80,0,0
69901.0,312,21,206,102,92,149,3,7,3,10,5,2013,53,Grad,single,3166,882,50-60,1,0
80360.0,1493,86,454,112,43,43,2,4,4,5,2,2013,73,Postgrad,couple,3253,2231,70-80,0,1
63342.0,918,21,118,13,10,21,3,8,3,5,6,2012,61,Postgrad,couple,3391,1101,60-70,1,0
44989.0,98,0,106,49,10,106,5,5,1,5,6,2012,48,Grad,couple,3337,369,40-50,1,0
31859.0,3,4,7,15,8,11,1,1,0,3,7,2014,42,Undergrad,single,2892,48,40-50,1,0
51569.0,380,0,47,6,0,34,4,7,1,7,8,2013,73,Postgrad,single,2979,467,70-80,1,0
30372.0,15,0,12,7,3,7,3,2,0,3,7,2012,51,Grad,single,3321,44,50-60,2,0
16014.0,3,9,4,7,8,7,4,1,1,4,3,2013,43,Undergrad,single,3239,38,40-50,2,0
41120.0,24,2,23,0,8,24,3,2,1,3,6,2013,54,Grad,couple,3153,81,50-60,2,0
39763.0,80,1,60,4,6,16,2,5,1,2,9,2013,51,Postgrad,single,3217,167,50-60,1,0
38725.0,31,0,6,2,1,5,2,1,0,4,4,2014,67,Postgrad,couple,2672,45,60-70,2,0
77981.0,138,120,204,16,126,60,3,7,4,7,5,2013,50,Grad,couple,3169,664,40-50,1,0
62905.0,166,75,96,119,107,59,3,7,2,8,4,2013,58,Undergrad,couple,3033,622,50-60,1,0
13533.0,12,3,8,8,0,17,2,2,0,3,7,2013,43,Undergrad,single,3039,48,40-50,1,0
59481.0,178,3,85,71,66,58,2,3,3,8,2,2013,47,Grad,couple,3019,461,40-50,1,0
72117.0,707,20,171,65,60,50,1,9,7,9,5,2013,45,Grad,couple,3083,1073,40-50,1,0
21955.0,5,1,7,17,14,11,2,2,1,3,6,2013,36,Undergrad,couple,3125,55,30-40,1,0
67131.0,465,71,250,93,35,62,3,9,2,12,6,2013,66,Grad,couple,3230,976,60-70,1,0
36802.0,16,1,2,0,0,1,1,1,0,3,5,2014,42,Postgrad,single,2783,20,40-50,1,0
71853.0,358,108,413,141,97,32,1,2,8,6,1,2013,40,Grad,couple,3098,1149,30-40,0,0
28249.0,1,9,7,2,14,10,1,2,0,3,6,2014,61,Undergrad,couple,2784,43,60-70,0,0
47808.0,123,1,26,2,0,72,2,3,2,3,7,2013,47,Postgrad,couple,3022,224,40-50,1,1
25509.0,40,3,30,10,7,11,3,3,0,3,9,2012,48,Postgrad,single,3419,101,40-50,1,0
51012.0,102,9,63,2,9,24,1,4,1,4,6,2013,76,Postgrad,couple,3207,209,70-80,0,0
70596.0,347,44,534,17,0,26,1,3,5,12,2,2012,37,Grad,single,3550,968,30-40,0,0
85431.0,376,53,462,168,53,53,1,2,7,7,0,2013,70,Postgrad,couple,3097,1165,60-70,0,0
42664.0,21,0,3,0,0,0,1,1,0,3,6,2014,55,Grad,couple,2873,24,50-60,1,0
42586.0,194,2,56,0,0,0,5,4,1,6,8,2012,67,Grad,couple,3378,252,60-70,2,0
29760.0,64,4,68,7,5,17,4,3,1,4,8,2012,37,Grad,single,3439,165,30-40,1,0
28973.0,206,0,46,3,2,12,2,5,1,5,8,2012,45,Postgrad,couple,3394,269,40-50,0,0
39435.0,71,0,18,0,0,13,1,3,1,2,7,2013,49,Postgrad,couple,3156,102,40-50,1,0
65370.0,71,22,112,138,89,29,1,2,3,13,1,2013,38,Undergrad,couple,3307,461,30-40,0,0
20194.0,0,4,7,11,10,15,2,2,0,3,6,2012,43,Undergrad,single,3329,47,40-50,1,0
42473.0,93,1,21,0,4,25,3,2,1,4,5,2014,46,Postgrad,single,2902,144,40-50,2,0
64590.0,920,138,168,36,46,30,1,9,4,10,6,2012,54,Grad,couple,3393,1338,50-60,0,0
71232.0,653,17,170,34,26,17,2,11,2,10,7,2013,63,Grad,couple,2983,917,60-70,1,0
34600.0,199,33,60,8,3,15,5,5,2,5,8,2013,51,Grad,couple,3314,318,50-60,2,0
46904.0,153,4,56,0,9,31,4,5,1,4,8,2012,55,Grad,single,3610,253,50-60,2,0
49094.0,376,0,38,11,8,69,5,6,3,6,6,2012,49,Grad,couple,3416,502,40-50,1,0
36075.0,46,0,30,12,1,30,1,2,0,4,6,2013,39,Grad,couple,3060,119,30-40,1,0
60839.0,600,21,128,223,150,128,13,2,2,12,8,2012,43,Undergrad,couple,3440,1250,40-50,2,0
77298.0,425,115,292,23,35,79,1,6,6,11,3,2013,43,Grad,couple,3273,969,40-50,1,0
34026.0,18,6,15,12,8,17,3,2,1,3,5,2013,72,Grad,couple,3187,76,70-80,2,0
48918.0,52,0,9,0,0,1,2,1,0,4,4,2014,59,Postgrad,single,2612,62,50-60,2,0
82122.0,734,22,350,151,25,100,1,3,9,13,1,2013,60,Undergrad,couple,3088,1382,50-60,0,0
37697.0,34,6,21,11,4,8,1,2,1,3,6,2014,46,Grad,single,2767,84,40-50,1,0
34074.0,135,1,41,10,1,67,5,3,3,3,6,2013,70,Grad,couple,3121,255,60-70,2,1
28520.0,11,0,10,0,2,20,1,1,1,2,6,2013,62,Postgrad,couple,3150,43,60-70,2,0
62535.0,163,48,90,0,45,52,1,3,2,8,3,2013,67,Grad,single,3246,398,60-70,1,0
36273.0,29,3,30,3,2,9,2,3,0,3,6,2014,45,Postgrad,single,2844,76,40-50,1,0
63404.0,734,26,70,11,44,17,2,6,3,4,4,2014,58,Grad,couple,2793,902,50-60,2,1
75774.0,340,21,134,258,14,56,1,7,5,8,4,2014,41,Undergrad,couple,2914,823,40-50,1,0
78416.0,453,38,279,188,38,183,2,7,7,10,3,2014,46,Grad,couple,2772,1179,40-50,1,0
75702.0,1073,0,629,145,37,37,1,10,5,13,6,2012,48,Grad,couple,3393,1921,40-50,1,0
59385.0,135,0,10,0,4,36,2,3,1,4,5,2013,71,Postgrad,couple,3197,185,70-80,2,0
37070.0,231,7,137,4,15,39,9,5,1,8,7,2013,56,Grad,single,3236,433,50-60,2,0
44689.0,18,0,5,0,0,11,2,1,1,2,7,2014,71,Grad,couple,2676,34,70-80,2,1
53977.0,620,16,165,0,24,82,5,5,5,12,5,2013,64,Grad,couple,3097,907,60-70,1,0
7144.0,81,4,33,5,2,291,0,23,1,1,0,2013,56,Postgrad,single,3122,416,50-60,2,0
18701.0,12,4,2,10,6,10,4,2,0,4,5,2013,58,Grad,single,3219,44,50-60,2,0
90369.0,292,51,981,224,23,17,1,4,6,6,1,2014,66,Grad,couple,2832,1588,60-70,0,0
63159.0,965,34,586,89,86,37,1,3,5,8,3,2012,48,Postgrad,single,3549,1797,40-50,0,1
37758.0,27,2,10,0,0,1,2,1,0,3,8,2012,56,Grad,couple,3580,40,50-60,2,0
46757.0,777,30,163,0,51,122,6,4,4,7,9,2012,59,Postgrad,single,3360,1143,50-60,1,0
79734.0,572,8,232,23,62,17,1,4,3,6,1,2014,53,Postgrad,couple,2771,914,50-60,0,1
63207.0,438,169,565,91,169,70,1,2,3,6,7,2013,30,Grad,couple,3295,1502,20-30,0,1
72071.0,531,69,300,150,138,150,3,5,4,8,2,2013,68,Grad,single,3270,1338,60-70,1,0
21840.0,17,0,9,0,0,1,1,1,0,3,9,2013,39,Postgrad,couple,3113,27,30-40,1,0
58582.0,402,35,106,101,77,42,2,9,2,9,5,2013,40,Undergrad,couple,3044,763,30-40,1,0
72282.0,503,27,419,90,139,153,1,5,7,9,7,2013,71,Grad,single,3115,1331,70-80,0,0
50387.0,369,9,87,12,14,34,3,6,2,8,5,2013,66,Grad,couple,3072,525,60-70,2,0
32583.0,5,0,3,0,0,1,1,1,0,2,7,2014,61,Postgrad,couple,2784,9,60-70,2,0
62568.0,362,17,398,80,35,61,3,5,3,5,4,2014,60,Grad,couple,2765,953,50-60,1,1
44635.0,56,0,9,0,0,3,2,2,0,3,7,2013,51,Postgrad,single,3001,68,50-60,2,0
33316.0,79,1,31,4,4,12,3,2,1,4,6,2013,51,Postgrad,single,3215,131,50-60,2,0
63967.0,387,84,141,73,35,162,3,4,4,12,2,2013,54,Grad,couple,3064,882,50-60,1,0
52513.0,367,17,241,104,188,232,2,9,5,9,7,2012,44,Undergrad,couple,3581,1149,40-50,0,0
25293.0,15,0,11,0,2,9,1,1,1,2,8,2013,53,Grad,couple,3057,37,50-60,1,0
54111.0,267,6,54,8,3,50,2,5,2,6,5,2013,57,Postgrad,single,3078,388,50-60,1,0
78394.0,298,27,697,216,24,166,1,4,6,5,2,2013,36,Grad,couple,3269,1428,30-40,0,0
80739.0,674,92,736,39,0,92,1,3,11,9,1,2013,64,Postgrad,couple,3172,1633,60-70,0,0
22669.0,16,14,36,37,22,48,3,4,1,2,9,2013,47,Postgrad,couple,3173,173,40-50,1,0
29236.0,37,4,24,16,9,9,2,4,0,3,9,2013,35,Grad,single,3093,99,30-40,1,0
44911.0,159,0,22,2,1,31,3,4,1,4,7,2013,63,Grad,couple,3241,215,60-70,1,0
54693.0,686,17,142,23,26,35,8,6,4,13,6,2013,60,Postgrad,couple,3267,929,50-60,1,0
48186.0,97,3,66,12,7,34,3,4,1,4,7,2014,48,Grad,couple,2871,219,40-50,1,0
54809.0,63,6,57,13,13,22,4,2,1,5,4,2013,45,Grad,couple,3002,174,40-50,2,0
41580.0,56,5,24,4,0,3,3,2,1,3,5,2012,44,Grad,couple,3395,92,40-50,2,0
80336.0,209,19,456,160,142,66,1,2,9,13,1,2013,52,Postgrad,couple,3063,1052,50-60,0,0
47743.0,198,2,43,0,12,20,3,4,1,6,6,2013,65,Grad,couple,3234,275,60-70,1,0
62972.0,313,15,47,20,0,192,2,7,4,3,6,2012,67,Undergrad,couple,3613,587,60-70,1,0
57333.0,941,14,397,76,58,176,11,8,5,9,6,2012,68,Postgrad,single,3415,1662,60-70,1,0
32313.0,86,4,56,2,4,7,3,4,0,4,9,2013,40,Postgrad,couple,3009,159,30-40,1,0
84953.0,167,48,602,63,72,72,1,3,10,4,2,2013,69,Postgrad,single,3250,1024,60-70,0,1
27071.0,8,3,19,0,2,3,2,2,0,3,6,2014,54,Postgrad,single,2837,35,50-60,1,0
68148.0,389,66,408,37,57,85,1,4,4,6,2,2013,65,Postgrad,couple,3072,1042,60-70,0,0
65735.0,239,7,119,4,15,11,5,6,2,6,7,2013,57,Postgrad,couple,3122,395,50-60,2,0
86836.0,179,21,273,0,21,63,1,6,10,6,5,2012,47,Postgrad,couple,3337,557,40-50,0,2
